icsd,site_label,element,shell,site_sym_order,max_rot_order,orbit_conv,orbit_prim,d_doublets,p_doublets,doublet_kinds,n_phi,verdict,d_multiplets,lone_pair,jt_ions,chem_flag
66534,O4,O,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,Cu2+,1
66534,O5,O,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,Cu2+,1
66534,O6,O,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,Cu2+,1
66534,O7,O,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,Cu2+,1
66548,Ga1,Ga,-,2,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
66548,Ga2,Ga,-,2,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
66548,Cl1,Cl,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
66548,Cl2,Cl,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
66628,Ba1,Ba,-,2,1,4,4,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
66628,Ti1,Ti,3d,4,4,2,2,xz+yz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
66628,Si1,Si,-,2,1,4,4,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
66628,O1,O,-,4,2,2,2,,,,,FAIL,1(xz) 1(xz) 1(xy) 1(x2-y2) 1(z2),,,0
66628,O2,O,-,2,1,4,4,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
66628,O3,O,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
66628,O4,O,-,4,4,2,2,xz+yz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
66629,Ba1,Ba,-,2,1,4,4,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
66629,Ti1,Ti,3d,4,4,2,2,xz+yz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
66629,Si1,Si,-,2,1,4,4,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
66629,O1,O,-,4,2,2,2,,,,,FAIL,1(xz) 1(xz) 1(xy) 1(x2-y2) 1(z2),,,0
66629,O2,O,-,2,1,4,4,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
66629,O3,O,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
66629,O4,O,-,4,4,2,2,xz+yz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
66665,V1,V,3d,8,2,2,2,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
66665,O1,O,-,4,2,4,4,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
66767,Ca1,Ca,-,24,6,1,1,yz+xz|xy+x2-y2,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(yz+xz) 2(xy+x2-y2) 1(z2),,,0
66767,Rh1,Rh,4d,8,2,3,3,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
66767,B1,B,-,12,3,2,2,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),,,0
66776,Ba1,Ba,-,2,2,8,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
66776,Cu1,Cu,3d,8,2,2,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66776,Na1,Na,-,8,2,2,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66776,C1,C,-,4,2,4,2,,,,,FAIL,1(xz) 1(xz) 1(xy) 1(x2-y2) 1(z2),,,0
66776,O1,O,-,2,1,8,4,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
66776,O2,O,-,4,2,4,2,,,,,FAIL,1(xz) 1(xz) 1(xy) 1(x2-y2) 1(z2),,,0
66776,O3,O,-,2,1,8,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(x2-y2) 1(z2),,,0
66806,Ni1,Ni,3d,8,2,4,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
66806,O1,O,-,2,1,16,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
66806,O2,O,-,4,2,8,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
66806,N1,N,-,4,2,8,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
66806,N2,N,-,2,1,16,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
66806,C1,C,-,2,1,16,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
66806,C2,C,-,4,2,8,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
66806,O4,O,-,2,1,16,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
66806,H1,H,-,2,1,16,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
66806,H2,H,-,1,1,32,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
66826,Bi1,Bi,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66826,Cu1,Cu,3d,2,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66826,Se1,Se,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66826,Se2,Se,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66826,O1,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66826,O2,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66826,O3,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66826,O4,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66826,O5,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66826,O6,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66827,Bi1,Bi,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66827,Cu1,Cu,3d,2,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66827,Se1,Se,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66827,Se2,Se,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66827,O1,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66827,O2,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66827,O3,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66827,O4,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66827,O5,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66827,O6,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
66903,Ba1,Ba,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66903,Y1,Y,4d,16,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66903,Cu1,Cu,3d,16,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66903,Cu2,Cu,3d,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66903,O1,O,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66903,O2,O,-,4,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
66938,Cd1,Cd,4d,24,3,1,1,z2+x2-y2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(z2+x2-y2),,,0
66938,Cd2,Cd,4d,24,3,1,1,z2+x2-y2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(z2+x2-y2),,,0
66938,C1,C,-,6,3,4,4,xz+xy|z2+x2-y2,x+z,"e_g{z2,x2-y2}|other:x+z|{xy,xz}",8.0,dilute,2(xz+xy) 1(yz) 2(z2+x2-y2),,,0
66938,N1,N,-,6,3,4,4,xz+xy|z2+x2-y2,x+z,"e_g{z2,x2-y2}|other:x+z|{xy,xz}",8.0,dilute,2(xz+xy) 1(yz) 2(z2+x2-y2),,,0
66948,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66948,Mg1,Mg,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66948,Ge1,Ge,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66949,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66949,Ca1,Ca,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66949,Si1,Si,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66950,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66950,Ca1,Ca,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66950,Sn1,Sn,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66951,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66951,Sr1,Sr,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66951,Sn1,Sn,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66952,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66952,Mg1,Mg,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66952,Ge1,Ge,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66953,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66953,Mg1,Mg,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66953,Ge1,Ge,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66954,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66954,Ca1,Ca,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66954,Si1,Si,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66955,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66955,Ca1,Ca,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66955,Si1,Si,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66956,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66956,Ca1,Ca,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66956,Ge1,Ge,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66957,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66957,Ca1,Ca,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66957,Ge1,Ge,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66958,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66958,Ca1,Ca,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66958,Sn1,Sn,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66959,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66959,Ca1,Ca,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66959,Sn1,Sn,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66960,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66960,Sr1,Sr,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66960,Ge1,Ge,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66961,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66961,Sr1,Sr,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66961,Ge1,Ge,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66962,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66962,Sr1,Sr,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66962,Sn1,Sn,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66963,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66963,Sr1,Sr,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66963,Sn1,Sn,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Sn,,1
66964,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66964,Ba1,Ba,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66964,Ge1,Ge,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66965,Mn1,Mn,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66965,Ba1,Ba,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66965,Ge1,Ge,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
66971,Sr1,Sr,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
66971,Zn1,Zn,3d,2,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
66971,O1,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
66971,O2,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
66971,O3,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
66971,H1,H,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
66971,H2,H,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
66971,H3,H,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
67016,Y1,Y,4d,16,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,Cu2+,1
67016,Ba1,Ba,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,Cu2+,1
67016,Cu1,Cu,3d,16,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,Cu2+,1
67016,Cu2,Cu,3d,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,Cu2+,1
67016,O1,O,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,Cu2+,1
67016,O2,O,-,4,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,Cu2+,1
67018,Bi1,Bi,-,2,2,8,8,,,,,FAIL,1(yz) 1(x2-y2) 1(xy) 1(x2-y2) 1(z2),Bi,Cu2+,1
67018,Cu1,Cu,3d,4,4,4,4,xz+yz,x+y,"p{x,y}|{xz,yz}",8.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),Bi,Cu2+,1
67018,O1,O,-,1,1,16,16,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,Cu2+,1
67108,Cs1,Cs,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
67108,S1,S,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
67108,O1,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
67108,O2,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
67108,O3,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
67108,O4,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
67108,H1,H,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
67117,Si1,Si,-,2,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
67117,O1,O,-,1,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
67121,Si1,Si,-,2,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
67121,O1,O,-,1,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
67122,Si1,Si,-,2,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
67122,O1,O,-,1,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
67123,Si1,Si,-,2,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
67123,O1,O,-,1,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
67124,Si1,Si,-,2,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
67124,O1,O,-,1,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
67125,Si1,Si,-,2,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
67125,O1,O,-,1,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
67126,Si1,Si,-,2,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
67126,O1,O,-,1,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
67146,Cs1,Cs,-,24,3,8,2,x2-y2+z2,,"e_g{z2,x2-y2}",4.0,dilute,3(xy+yz+xz) 2(x2-y2+z2),,,0
67146,K1,K,-,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
67146,Ti1,Ti,3d,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
67146,F1,F,-,8,4,24,6,xy+xz,y+z,"other:y+z|{xy,xz}",12.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
67147,Rb1,Rb,-,24,3,8,2,x2-y2+z2,,"e_g{z2,x2-y2}",4.0,dilute,3(xy+yz+xz) 2(x2-y2+z2),,,0
67147,K1,K,-,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
67147,Ti1,Ti,3d,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
67147,F1,F,-,8,4,24,6,xy+xz,y+z,"other:y+z|{xy,xz}",12.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
67148,Ti1,Ti,3d,6,3,6,2,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),,,0
67148,F1,F,-,2,2,18,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
67150,Cu1,Cu,3d,8,2,2,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,Cu2+,1
67150,O1,O,-,4,2,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,Cu2+,1
