jid,formula,spg_number,spg_symbol,dimensionality,icsd,mp_id,num_wann,num_bands,optb88vdw_bandgap,zip,zip_bytes,n_files_in_zip,has_hr_dat,hr_dat_name,hr_dat_bytes,has_win,has_wout,has_eig,has_poscar,figshare_article,error,metadata_source
JVASP-40822,ZrPtPb,216,F-43m,3D,,mp-961709,32,46,0.0,JVASP-40822.zip,5469902,12,True,wannier90_hr.dat,27292362,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-40824,ZrSiPt,216,F-43m,3D,,mp-961711,32,56,1.368,JVASP-40824.zip,5425773,12,True,wannier90_hr.dat,27189952,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-40825,TaTlPt,216,F-43m,3D,,mp-961712,32,48,1.07,JVASP-40825.zip,5465986,12,True,wannier90_hr.dat,27189952,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-40826,ZrSnPt,216,F-43m,3D,,mp-961713,32,46,0.998,JVASP-40826.zip,5273250,12,True,wannier90_hr.dat,27189952,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-40829,VInPt,216,F-43m,3D,,mp-961717,32,48,0.0,JVASP-40829.zip,5773000,12,True,wannier90_hr.dat,26575491,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-40831,HfAsRh,216,F-43m,3D,,mp-961719,32,52,0.0,JVASP-40831.zip,5721215,12,True,wannier90_hr.dat,27292362,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-40834,TiBiRh,216,F-43m,3D,,mp-961722,32,52,0.0,JVASP-40834.zip,5540212,12,True,wannier90_hr.dat,27189952,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-40836,ZrBiRh,216,F-43m,3D,,mp-961724,32,50,0.0,JVASP-40836.zip,5414832,12,True,wannier90_hr.dat,27189952,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-40842,BaNaSb,216,F-43m,3D,,mp-961774,28,34,0.415,JVASP-40842.zip,4373143,12,True,wannier90_hr.dat,20817952,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-40843,SrCaSi,216,F-43m,3D,,mp-962057,32,48,0.564,JVASP-40843.zip,5396188,12,True,wannier90_hr.dat,27292362,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-40858,Ba2BiAu,225,Fm-3m,3D,,mp-862947,44,64,0.632,JVASP-40858.zip,5309346,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-40907,CaHg3,194,P6_3/mmc,3D,,mp-863648,132,144,0.0,JVASP-40907.zip,38557244,12,True,wannier90_hr.dat,237839045,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-40971,ErCdPd2,225,Fm-3m,3D,,mp-863738,52,65,0.0,JVASP-40971.zip,8059690,12,True,wannier90_hr.dat,37722275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-40977,Ca2PdAu,225,Fm-3m,3D,,mp-863744,48,64,0.0,JVASP-40977.zip,6084962,12,True,wannier90_hr.dat,32142275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41008,Nd2MgAl,225,Fm-3m,3D,,mp-864610,48,48,0.0,JVASP-41008.zip,6998167,12,True,wannier90_hr.dat,32142275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41014,BaHg2Pb,225,Fm-3m,3D,,mp-864618,56,62,0.0,JVASP-41014.zip,8053929,12,True,wannier90_hr.dat,43748675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41018,Nd2IrPd,225,Fm-3m,3D,,mp-864622,56,70,0.0,JVASP-41018.zip,9525667,12,True,wannier90_hr.dat,43748675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41039,ErAgHg2,225,Fm-3m,3D,,mp-864646,64,75,0.0,JVASP-41039.zip,10793820,12,True,wannier90_hr.dat,57140675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41041,Ta2OsW,225,Fm-3m,3D,,mp-864650,48,62,0.0,JVASP-41041.zip,6486125,12,True,wannier90_hr.dat,32142275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41062,Hf2MoIr,225,Fm-3m,3D,,mp-864684,48,62,0.0,JVASP-41062.zip,5335801,12,True,wannier90_hr.dat,25921201,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41095,LiSnIr2,225,Fm-3m,3D,,mp-864768,34,68,0.0,JVASP-41095.zip,3470846,12,True,wannier90_hr.dat,16127675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41105,LiSnRh2,225,Fm-3m,3D,,mp-864784,34,56,0.0,JVASP-41105.zip,3310015,12,True,wannier90_hr.dat,16127675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41122,TbLiHg2,225,Fm-3m,3D,,mp-864804,54,78,0.0,JVASP-41122.zip,7846692,12,True,wannier90_hr.dat,40679675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41125,HfZnNi2,225,Fm-3m,3D,,mp-864807,54,78,0.0,JVASP-41125.zip,7253839,12,True,wannier90_hr.dat,40679675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41149,NdAgHg2,225,Fm-3m,3D,,mp-864893,64,75,0.0,JVASP-41149.zip,11577101,12,True,wannier90_hr.dat,57140675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41153,Zr2CuOs,225,Fm-3m,3D,,mp-864897,48,68,0.0,JVASP-41153.zip,6172274,12,True,wannier90_hr.dat,32142275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41154,Na2TlBi,225,Fm-3m,3D,,mp-864898,32,50,0.223,JVASP-41154.zip,2981760,12,True,wannier90_hr.dat,14286275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41159,MgSnIr2,225,Fm-3m,3D,,mp-864906,40,56,0.0,JVASP-41159.zip,3920810,12,True,wannier90_hr.dat,18161212,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41162,HfAlRu2,225,Fm-3m,3D,,mp-864909,44,54,0.0,JVASP-41162.zip,4397112,12,True,wannier90_hr.dat,21781201,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41170,MgZrAu2,225,Fm-3m,3D,,mp-864920,44,66,0.0,JVASP-41170.zip,5263278,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41211,Mg2PdRh,225,Fm-3m,3D,,mp-864969,40,62,0.0,JVASP-41211.zip,4612796,12,True,wannier90_hr.dat,20881384,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41216,Hf2CuOs,225,Fm-3m,3D,,mp-864974,48,72,0.0,JVASP-41216.zip,5718263,12,True,wannier90_hr.dat,29146943,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41217,Mg2PdPt,225,Fm-3m,3D,,mp-864975,40,68,0.0,JVASP-41217.zip,4629022,12,True,wannier90_hr.dat,22321475,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41218,Mg2AgIr,225,Fm-3m,3D,,mp-864976,40,68,0.0,JVASP-41218.zip,4549762,12,True,wannier90_hr.dat,22321475,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41242,HfScOs2,225,Fm-3m,3D,,mp-865001,48,70,0.0,JVASP-41242.zip,6390091,12,True,wannier90_hr.dat,32142275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41243,CaYRh2,225,Fm-3m,3D,,mp-865002,48,68,0.0,JVASP-41243.zip,6069658,12,True,wannier90_hr.dat,32142275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41244,Be2IrPd,225,Fm-3m,3D,,mp-865003,40,60,0.0,JVASP-41244.zip,4440443,12,True,wannier90_hr.dat,22321475,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41249,HfGaRu2,225,Fm-3m,3D,,mp-865010,44,68,0.0,JVASP-41249.zip,5125261,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41256,HfGaRh2,225,Fm-3m,3D,,mp-865019,44,68,0.0,JVASP-41256.zip,4501974,12,True,wannier90_hr.dat,21781201,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41257,HfMgIr2,225,Fm-3m,3D,,mp-865020,44,68,0.0,JVASP-41257.zip,5504650,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41271,HfTc2Sn,225,Fm-3m,3D,,mp-865039,44,68,0.0,JVASP-41271.zip,4421315,12,True,wannier90_hr.dat,21974812,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41274,MgInIr2,225,Fm-3m,3D,,mp-865044,40,64,0.0,JVASP-41274.zip,4537820,12,True,wannier90_hr.dat,22321475,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41281,NaCa2Tl,225,Fm-3m,3D,,mp-865051,40,48,0.0,JVASP-41281.zip,4644995,12,True,wannier90_hr.dat,22321475,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41309,NaMgTl2,225,Fm-3m,3D,,mp-865110,32,48,0.0,JVASP-41309.zip,3104121,12,True,wannier90_hr.dat,14286275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41312,NaNdAu2,225,Fm-3m,3D,,mp-865113,48,61,0.0,JVASP-41312.zip,6675229,12,True,wannier90_hr.dat,32142275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41314,NaNdHg2,225,Fm-3m,3D,,mp-865115,60,69,0.0,JVASP-41314.zip,9730882,12,True,wannier90_hr.dat,50221475,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41324,MgGaRh2,225,Fm-3m,3D,,mp-865125,40,68,0.0,JVASP-41324.zip,4302379,12,True,wannier90_hr.dat,22321475,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41327,NaSr2Tl,225,Fm-3m,3D,,mp-865128,40,48,0.0,JVASP-41327.zip,4650799,12,True,wannier90_hr.dat,22321475,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41358,HfBeRh2,225,Fm-3m,3D,,mp-865163,44,60,0.0,JVASP-41358.zip,5078300,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41374,Hf2FeOs,225,Fm-3m,3D,,mp-865179,48,56,0.0,JVASP-41374.zip,5478479,12,True,wannier90_hr.dat,26612432,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41379,LiScPd2,225,Fm-3m,3D,,mp-865184,38,70,0.0,JVASP-41379.zip,4251179,12,True,wannier90_hr.dat,20145275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41380,MgBe2As2,164,P-3m1,3D,609872,mp-865185,40,54,0.693,JVASP-41380.zip,4844557,12,True,wannier90_hr.dat,27601809,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41381,MgGaIr2,225,Fm-3m,3D,,mp-865186,40,64,0.0,JVASP-41381.zip,4595195,12,True,wannier90_hr.dat,22321475,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41417,LiScTl2,225,Fm-3m,3D,,mp-865231,30,42,0.0,JVASP-41417.zip,2817523,12,True,wannier90_hr.dat,12556475,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41443,Lu2ZnOs,225,Fm-3m,3D,,mp-865261,82,90,0.0,JVASP-41443.zip,18998829,12,True,wannier90_hr.dat,93801275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41451,NbAlOs2,225,Fm-3m,3D,,mp-865278,44,62,0.0,JVASP-41451.zip,5464637,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41453,NbAlFe2,225,Fm-3m,3D,,mp-865280,44,62,0.24,JVASP-41453.zip,5258286,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41508,DyTaRu2,225,Fm-3m,3D,,mp-865364,52,59,0.0,JVASP-41508.zip,6939914,12,True,wannier90_hr.dat,30150791,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41554,Y2NiIr,225,Fm-3m,3D,,mp-865432,48,58,0.0,JVASP-41554.zip,6173567,12,True,wannier90_hr.dat,32142275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41563,TiAlOs2,225,Fm-3m,3D,,mp-865442,44,62,0.0,JVASP-41563.zip,5500769,12,True,wannier90_hr.dat,25266184,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41569,TiGaRu2,225,Fm-3m,3D,,mp-865448,44,68,0.0,JVASP-41569.zip,4989813,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41589,V2CrOs,225,Fm-3m,3D,,mp-865485,48,72,0.0,JVASP-41589.zip,6302663,12,True,wannier90_hr.dat,32142275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41604,YAgHg2,225,Fm-3m,3D,,mp-865502,60,72,0.0,JVASP-41604.zip,7401766,12,True,wannier90_hr.dat,40141191,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41658,LiNd2Ga,225,Fm-3m,3D,,mp-865578,42,58,0.0,JVASP-41658.zip,4886060,12,True,wannier90_hr.dat,24609275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41701,ThCdRh2,225,Fm-3m,3D,,mp-861646,48,66,0.0,JVASP-41701.zip,6745997,12,True,wannier90_hr.dat,32142275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41702,Li2PdPb,225,Fm-3m,3D,,mp-861651,24,50,0.0,JVASP-41702.zip,1937447,12,True,wannier90_hr.dat,8036675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41709,LiNdHg2,225,Fm-3m,3D,,mp-861660,54,73,0.0,JVASP-41709.zip,6661757,12,True,wannier90_hr.dat,33097812,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41716,LiSbRh2,225,Fm-3m,3D,,mp-861667,34,58,0.0,JVASP-41716.zip,2974603,12,True,wannier90_hr.dat,13931083,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41734,TaTlO3,221,Pm-3m,3D,,mp-861873,38,58,0.93,JVASP-41734.zip,4263462,12,True,wannier90_hr.dat,24766399,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41755,LiGaCu2,225,Fm-3m,3D,,mp-861901,34,72,0.0,JVASP-41755.zip,3146549,12,True,wannier90_hr.dat,16127675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41757,LiBiRh2,225,Fm-3m,3D,,mp-861903,34,66,0.0,JVASP-41757.zip,3446910,12,True,wannier90_hr.dat,16127675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41762,CdGaRh2,225,Fm-3m,3D,,mp-861909,44,64,0.0,JVASP-41762.zip,5598460,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41765,LiDy2Al,225,Fm-3m,3D,,mp-861913,42,56,0.0,JVASP-41765.zip,5433239,12,True,wannier90_hr.dat,24609275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41773,LiPdAu2,225,Fm-3m,3D,,mp-861930,38,78,0.0,JVASP-41773.zip,4146630,12,True,wannier90_hr.dat,20145275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41775,LiZnAu2,225,Fm-3m,3D,,mp-861932,44,78,0.0,JVASP-41775.zip,5317360,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41779,LiPd3,221,Pm-3m,3D,,mp-861936,38,62,0.0,JVASP-41779.zip,4821863,12,True,wannier90_hr.dat,24766399,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41780,Ba2AsAu,225,Fm-3m,3D,,mp-861937,44,64,0.563,JVASP-41780.zip,5282411,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41792,Ca2SbAu,225,Fm-3m,3D,,mp-861950,44,64,0.426,JVASP-41792.zip,5190192,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41822,Er2IrPd,225,Fm-3m,3D,,mp-861984,56,70,0.0,JVASP-41822.zip,9320303,12,True,wannier90_hr.dat,43748675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41834,Sc2ZnPt,225,Fm-3m,3D,,mp-862258,54,64,0.0,JVASP-41834.zip,7777132,12,True,wannier90_hr.dat,40679675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41845,BeGaRh2,225,Fm-3m,3D,,mp-862291,40,56,0.0,JVASP-41845.zip,4297326,12,True,wannier90_hr.dat,22321475,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41848,LiAlPt2,225,Fm-3m,3D,,mp-862296,34,62,0.0,JVASP-41848.zip,3278393,12,True,wannier90_hr.dat,14740353,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41868,Sc2NiIr,225,Fm-3m,3D,,mp-862360,48,58,0.0,JVASP-41868.zip,6224334,12,True,wannier90_hr.dat,32142275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41879,Sc2RuPt,225,Fm-3m,3D,,mp-862371,48,58,0.0,JVASP-41879.zip,6218279,12,True,wannier90_hr.dat,32142275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41890,Sc2AgOs,225,Fm-3m,3D,,mp-862431,48,58,0.0,JVASP-41890.zip,6137221,12,True,wannier90_hr.dat,32142275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41892,TaAlOs2,225,Fm-3m,3D,,mp-862445,44,62,0.0,JVASP-41892.zip,5422446,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41894,Sc2AgRu,225,Fm-3m,3D,,mp-862473,48,58,0.0,JVASP-41894.zip,6009983,12,True,wannier90_hr.dat,32142275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41897,LiErTl2,225,Fm-3m,3D,,mp-862492,34,53,0.0,JVASP-41897.zip,3598673,12,True,wannier90_hr.dat,16127675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41898,LiEr2Al,225,Fm-3m,3D,,mp-862493,42,52,0.0,JVASP-41898.zip,4350854,12,True,wannier90_hr.dat,19669791,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41914,Re3Pd,194,P6_3/mmc,3D,,mp-862586,96,140,0.0,JVASP-41914.zip,23846417,12,True,wannier90_hr.dat,132251116,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41918,Be2PtRh,225,Fm-3m,3D,,mp-862600,40,54,0.0,JVASP-41918.zip,4434470,12,True,wannier90_hr.dat,22321475,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41924,LiHfIr2,225,Fm-3m,3D,,mp-862610,38,56,0.0,JVASP-41924.zip,4196738,12,True,wannier90_hr.dat,20145275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41932,GaPt3,140,I4/mcm,3D,,mp-862621,88,140,0.0,JVASP-41932.zip,15624127,12,True,wannier90_hr.dat,86346791,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41938,ScSbRh2,225,Fm-3m,3D,,mp-862635,44,60,0.0,JVASP-41938.zip,5306229,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-41948,Rb2Zr2O5,123,P4/mmm,3D,,mp-862664,78,102,1.885,JVASP-41948.zip,11247373,12,True,wannier90_hr.dat,74530303,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-42014,Sr2TlCd,225,Fm-3m,3D,,mp-862740,44,44,0.0,JVASP-42014.zip,5779791,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
JVASP-42020,Sr2PtAu,225,Fm-3m,3D,,mp-862747,48,64,0.0,JVASP-42020.zip,6244451,12,True,wannier90_hr.dat,32142275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-40531 to JVASP-85013),,JARVIS-DFT dft_3d/dft_2d
